referrer,views_total,views_unique
Google,6491,3413
github.com,1766,646
fluxcd.io,643,303
DuckDuckGo,196,119
Bing,188,115
search.brave.com,136,63
statics.teams.cdn.office.net,122,62
theconsensus.dev,61,25
ecosia.org,48,29
chatgpt.com,47,32
