referrer,views_total,views_unique
Google,9112,3989
github.com,5037,1329
fluxcd.io,4923,1120
DuckDuckGo,493,240
Bing,185,97
StartPage,64,12
cn.bing.com,46,35
src.aligntech.com,38,1
codecloud.web.att.com,36,1
com.google.android.gm,24,4
