time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-11 00:00:00+00:00,124671,1112,2463,857
2026-02-12 00:00:00+00:00,124642,1295,1704,731
2026-02-13 00:00:00+00:00,124571,1029,913,439
2026-02-14 00:00:00+00:00,122917,1006,1420,275
2026-02-15 00:00:00+00:00,122545,875,1070,261
2026-02-16 00:00:00+00:00,124976,1076,1459,438
2026-02-17 00:00:00+00:00,125192,959,1455,685
2026-02-18 00:00:00+00:00,127239,1071,1955,791
2026-02-19 00:00:00+00:00,126117,1136,2014,740
2026-02-20 00:00:00+00:00,129385,1021,2284,650
2026-02-21 00:00:00+00:00,137415,983,1604,390
2026-02-22 00:00:00+00:00,133221,857,1227,369
2026-02-23 00:00:00+00:00,135275,1039,2081,776
2026-02-24 00:00:00+00:00,135532,1258,3589,982
