referrer,views_total,views_unique
Google,15640,6658
fluxcd.io,1054,329
github.com,854,217
DuckDuckGo,453,162
Bing,368,178
search.brave.com,133,51
librechat.as8677.net,63,1
learn.microsoft.com,61,21
ecosia.org,55,18
statics.teams.cdn.office.net,50,18
