time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-17 00:00:00+00:00,85224,1225,2839,1001
2023-07-18 00:00:00+00:00,84602,897,3362,1024
2023-07-19 00:00:00+00:00,81871,952,3268,999
2023-07-20 00:00:00+00:00,80997,879,3133,972
2023-07-21 00:00:00+00:00,79243,763,2660,820
2023-07-22 00:00:00+00:00,77333,670,554,217
2023-07-23 00:00:00+00:00,78232,659,839,262
2023-07-24 00:00:00+00:00,80541,868,2790,948
2023-07-25 00:00:00+00:00,80489,811,3100,1079
2023-07-26 00:00:00+00:00,82986,881,3060,994
2023-07-27 00:00:00+00:00,82379,802,3287,1049
2023-07-28 00:00:00+00:00,79226,747,2812,789
2023-07-29 00:00:00+00:00,72314,616,923,231
2023-07-30 00:00:00+00:00,65871,594,799,201
