referrer,views_total,views_unique
Google,15035,7039
fluxcd.io,763,317
github.com,620,230
Bing,363,175
DuckDuckGo,331,137
search.brave.com,216,76
statics.teams.cdn.office.net,166,71
chatgpt.com,119,46
pkg.go.dev,79,3
ecosia.org,46,24
