referrer,views_total,views_unique
Google,16260,6900
fluxcd.io,1054,361
github.com,846,207
DuckDuckGo,558,163
Bing,360,178
search.brave.com,89,52
statics.teams.cdn.office.net,54,20
ecosia.org,51,17
learn.microsoft.com,40,15
v2-0.docs.fluxcd.io,24,6
