referrer,views_total,views_unique
Google,6733,3314
fluxcd.io,553,266
github.com,469,177
DuckDuckGo,239,113
Bing,206,119
search.brave.com,114,51
chatgpt.com,91,47
github.blog,60,56
statics.teams.cdn.office.net,42,26
yandex.ru,25,14
