referrer,views_total,views_unique
Google,16362,6268
fluxcd.io,1306,395
github.com,927,223
DuckDuckGo,466,181
Bing,385,181
search.brave.com,264,46
statics.teams.cdn.office.net,118,42
earthly.dev,80,8
cncf.io,46,18
ecosia.org,46,16
