referrer,views_total,views_unique
Google,7678,2855
github.com,4722,1370
fluxcd.io,4306,1067
DuckDuckGo,431,217
Bing,98,54
StartPage,29,12
youtube.com,23,18
ecosia.org,19,9
meetup.com,18,6
src.aligntech.com,14,2
