referrer,views_total,views_unique
Google,3054,1857
github.com,972,433
fluxcd.io,409,202
Bing,80,66
search.brave.com,76,41
DuckDuckGo,57,44
statics.teams.cdn.office.net,28,22
kagi.com,20,8
ecosia.org,19,12
yandex.ru,16,9
