referrer,views_total,views_unique
Google,14908,6481
fluxcd.io,1028,331
github.com,891,227
Bing,387,170
DuckDuckGo,365,141
search.brave.com,157,57
learn.microsoft.com,33,13
ecosia.org,29,19
statics.teams.cdn.office.net,29,18
yandex.ru,18,8
