referrer,views_total,views_unique
Google,12688,5952
fluxcd.io,1031,405
github.com,966,320
DuckDuckGo,443,176
Bing,281,156
chatgpt.com,188,84
statics.teams.cdn.office.net,133,65
search.brave.com,89,57
ecosia.org,48,23
perplexity.ai,23,15
