referrer,views_total,views_unique
Google,16566,7463
fluxcd.io,922,356
github.com,872,279
Bing,577,224
DuckDuckGo,517,165
search.brave.com,283,74
chatgpt.com,150,27
statics.teams.cdn.office.net,100,61
v2-0.docs.fluxcd.io,61,10
gitops.tech,36,4
