referrer,views_total,views_unique
Google,8330,3820
fluxcd.io,3526,812
github.com,1555,362
t.co,406,275
DuckDuckGo,312,129
Bing,155,94
landscape.cncf.io,38,25
contribute.cncf.io,31,4
search.brave.com,30,17
charts.fluxcd.io,26,4
