time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-21 00:00:00+00:00,40134,467,2882,867
2022-03-22 00:00:00+00:00,40738,545,2987,811
2022-03-23 00:00:00+00:00,42368,513,3982,986
2022-03-24 00:00:00+00:00,42449,515,3937,1002
2022-03-25 00:00:00+00:00,41330,523,2733,727
2022-03-26 00:00:00+00:00,40519,440,1046,325
2022-03-27 00:00:00+00:00,40835,460,734,253
2022-03-28 00:00:00+00:00,42181,495,3544,897
2022-03-29 00:00:00+00:00,42930,483,3326,902
2022-03-30 00:00:00+00:00,43981,510,3279,902
2022-03-31 00:00:00+00:00,44003,504,2968,804
2022-04-01 00:00:00+00:00,43555,500,2379,732
2022-04-02 00:00:00+00:00,41894,416,922,289
2022-04-03 00:00:00+00:00,40533,415,830,233
