referrer,views_total,views_unique
Google,13656,6515
github.com,547,258
fluxcd.io,520,253
DuckDuckGo,405,162
Bing,345,160
cncf.io,262,9
search.brave.com,135,61
statics.teams.cdn.office.net,78,48
ecosia.org,77,21
chatgpt.com,63,24
