referrer,views_total,views_unique
Google,12252,5797
github.com,942,273
fluxcd.io,796,352
Bing,408,211
DuckDuckGo,337,156
chatgpt.com,220,92
statics.teams.cdn.office.net,139,61
search.brave.com,131,69
t.co,80,69
qwant.com,47,9
