referrer,views_total,views_unique
Google,774,334
github.com,132,64
fluxcd.io,131,99
docs.flagger.app,79,34
Bing,61,14
search.brave.com,30,10
yandex.ru,19,5
51cto.com,19,3
DuckDuckGo,16,11
chatgpt.com,8,8
