referrer,views_total,views_unique
Google,1172,350
fluxcd.io,157,128
docs.flagger.app,127,39
github.com,100,52
search.brave.com,53,7
DuckDuckGo,34,9
chatgpt.com,20,11
Bing,15,10
medium.com,11,4
yandex.ru,5,4
