time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-28 00:00:00+00:00,5386,49,75,24
2025-06-29 00:00:00+00:00,5437,54,44,30
2025-06-30 00:00:00+00:00,6073,65,211,83
2025-07-01 00:00:00+00:00,6311,77,237,89
2025-07-02 00:00:00+00:00,6023,77,222,85
2025-07-03 00:00:00+00:00,5749,71,141,77
2025-07-04 00:00:00+00:00,5648,61,158,64
2025-07-05 00:00:00+00:00,5474,44,73,26
2025-07-06 00:00:00+00:00,5476,43,31,24
2025-07-07 00:00:00+00:00,6787,66,137,77
2025-07-08 00:00:00+00:00,6402,80,186,70
2025-07-09 00:00:00+00:00,5756,71,280,83
2025-07-10 00:00:00+00:00,5840,57,238,82
2025-07-11 00:00:00+00:00,5203,64,251,65
