referrer,views_total,views_unique
Google,1472,476
docs.flagger.app,308,34
github.com,202,53
fluxcd.io,174,114
yandex.ru,102,3
DuckDuckGo,98,13
Bing,68,26
aws.github.io,59,5
statics.teams.cdn.office.net,43,14
collabnix.github.io,10,4
