referrer,views_total,views_unique
Google,2574,494
docs.flagger.app,390,48
github.com,359,85
fluxcd.io,182,133
Bing,38,16
DuckDuckGo,35,13
hub.docker.com,26,4
statics.teams.cdn.office.net,14,8
landscape.cncf.io,13,5
secp-docs.aviva-platform.secp.aws-euw1-np.avivacloud.com,10,2
