referrer,views_total,views_unique
Google,1941,622
github.com,620,222
docs.flagger.app,363,92
DuckDuckGo,83,28
Bing,16,12
cncf.io,16,10
collabnix.github.io,14,14
medium.com,14,10
fluxcd.io,14,8
cn.bing.com,12,5
