referrer,views_total,views_unique
Google,1103,311
github.com,132,55
fluxcd.io,122,102
docs.flagger.app,79,24
DuckDuckGo,50,9
Bing,44,12
app.datadoghq.com,25,2
chatgpt.com,21,8
yandex.ru,17,6
gemini.google.com,13,3
