referrer,views_total,views_unique
Google,1519,501
docs.flagger.app,332,70
github.com,289,111
fluxcd.io,257,174
Bing,57,14
DuckDuckGo,38,12
ecosia.org,38,1
statics.teams.cdn.office.net,17,12
learn.microsoft.com,7,7
weave.works,5,4
