referrer,views_total,views_unique
Google,1410,451
github.com,149,55
docs.flagger.app,147,49
fluxcd.io,140,114
statics.teams.cdn.office.net,29,3
DuckDuckGo,22,12
search.brave.com,14,4
yandex.ru,14,2
Bing,13,9
medium.com,6,3
