referrer,views_total,views_unique
Google,1644,383
github.com,323,87
docs.flagger.app,195,43
fluxcd.io,131,109
Bing,65,16
DuckDuckGo,48,7
docs.daocloud.io,22,1
search.brave.com,13,2
cn.bing.com,12,6
rqk9rsooi4.feishu.cn,12,1
