time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-02 00:00:00+00:00,17830,184,125,36
2023-07-03 00:00:00+00:00,18229,240,471,109
2023-07-04 00:00:00+00:00,18084,199,594,124
2023-07-05 00:00:00+00:00,17786,238,815,191
2023-07-06 00:00:00+00:00,18350,237,944,144
2023-07-07 00:00:00+00:00,17690,200,688,130
2023-07-08 00:00:00+00:00,17238,150,151,43
2023-07-09 00:00:00+00:00,17308,159,200,41
2023-07-10 00:00:00+00:00,17537,213,598,145
2023-07-11 00:00:00+00:00,17654,174,684,135
2023-07-12 00:00:00+00:00,17729,153,708,121
2023-07-13 00:00:00+00:00,17828,166,946,132
2023-07-14 00:00:00+00:00,17035,182,1080,136
2023-07-15 00:00:00+00:00,15314,126,107,27
