time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-14 00:00:00+00:00,5495,52,569,111
2024-06-15 00:00:00+00:00,1791,37,107,32
2024-06-16 00:00:00+00:00,1777,35,99,33
2024-06-17 00:00:00+00:00,3756,46,372,108
2024-06-18 00:00:00+00:00,7563,67,440,122
2024-06-19 00:00:00+00:00,7267,71,428,131
2024-06-20 00:00:00+00:00,7059,62,396,137
2024-06-21 00:00:00+00:00,5720,57,455,102
2024-06-22 00:00:00+00:00,3107,38,101,23
2024-06-23 00:00:00+00:00,3136,43,90,37
2024-06-24 00:00:00+00:00,2693,51,743,117
2024-06-25 00:00:00+00:00,1981,42,447,124
2024-06-26 00:00:00+00:00,1970,43,521,134
2024-06-27 00:00:00+00:00,1833,45,414,134
