referrer,views_total,views_unique
Google,1206,419
fluxcd.io,184,147
github.com,153,62
docs.flagger.app,102,33
DuckDuckGo,22,13
search.brave.com,14,5
chatgpt.com,10,9
Bing,8,6
linkedin.com,7,4
confluence-mx.sec.samsung.net,6,1
