referrer,views_total,views_unique
Google,1139,284
docs.flagger.app,232,43
fluxcd.io,180,135
github.com,124,73
zozo.rickcloud.jp,24,4
medium.com,18,5
DuckDuckGo,11,6
app.gather.town,10,2
landscape.cncf.io,7,7
collabnix.github.io,6,5
