time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-01 00:00:00+00:00,8023,68,253,81
2024-05-02 00:00:00+00:00,8277,69,580,131
2024-05-03 00:00:00+00:00,8291,62,862,120
2024-05-04 00:00:00+00:00,7708,44,38,30
2024-05-05 00:00:00+00:00,7722,41,73,29
2024-05-06 00:00:00+00:00,8327,69,455,136
2024-05-07 00:00:00+00:00,8715,71,738,160
2024-05-08 00:00:00+00:00,8085,70,554,104
2024-05-09 00:00:00+00:00,7693,60,393,117
2024-05-10 00:00:00+00:00,7659,63,579,113
2024-05-11 00:00:00+00:00,7276,41,100,40
2024-05-12 00:00:00+00:00,7354,52,70,27
2024-05-13 00:00:00+00:00,7921,67,436,126
2024-05-14 00:00:00+00:00,7925,72,571,120
