referrer,views_total,views_unique
Google,2160,461
github.com,606,92
docs.flagger.app,363,43
fluxcd.io,202,146
cn.bing.com,39,3
zozo.rickcloud.jp,28,7
Bing,26,12
t.co,25,11
DuckDuckGo,21,8
statics.teams.cdn.office.net,13,8
