referrer,views_total,views_unique
Google,1676,486
github.com,305,119
docs.flagger.app,153,58
fluxcd.io,42,27
DuckDuckGo,35,11
weave.works,23,13
t.co,19,1
Bing,17,8
kb.semrush.net,11,2
statics.teams.cdn.office.net,10,5
