referrer,views_total,views_unique
Google,1262,435
fluxcd.io,173,137
github.com,173,71
docs.flagger.app,75,31
DuckDuckGo,17,9
search.brave.com,16,5
chatgpt.com,11,7
cn.bing.com,6,4
statics.teams.cdn.office.net,5,4
golang.ch,5,2
