referrer,views_total,views_unique
Google,1928,524
docs.flagger.app,494,59
github.com,377,86
fluxcd.io,182,146
search.brave.com,181,1
Bing,69,19
DuckDuckGo,31,10
pkg.go.dev,28,2
weave.works,14,9
medium.com,12,9
