time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-02 00:00:00+00:00,18363,115,393,108
2024-01-03 00:00:00+00:00,18552,120,561,138
2024-01-04 00:00:00+00:00,18467,140,563,103
2024-01-05 00:00:00+00:00,19003,114,799,132
2024-01-06 00:00:00+00:00,19133,91,83,38
2024-01-07 00:00:00+00:00,19181,94,64,38
2024-01-08 00:00:00+00:00,19346,160,656,116
2024-01-09 00:00:00+00:00,19304,164,602,153
2024-01-10 00:00:00+00:00,19298,130,631,173
2024-01-11 00:00:00+00:00,19417,144,660,141
2024-01-12 00:00:00+00:00,19283,124,599,121
2024-01-13 00:00:00+00:00,18863,101,138,39
2024-01-14 00:00:00+00:00,18885,95,62,27
2024-01-15 00:00:00+00:00,18020,114,313,86
