referrer,views_total,views_unique
Google,408,181
github.com,157,68
fluxcd.io,105,88
docs.flagger.app,59,24
Bing,26,15
search.brave.com,24,4
DuckDuckGo,16,7
statics.teams.cdn.office.net,13,6
link.gitcode.com,12,12
Baidu,8,6
