time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-31 00:00:00+00:00,7553,47,182,20
2024-04-01 00:00:00+00:00,8257,58,399,101
2024-04-02 00:00:00+00:00,9441,81,645,129
2024-04-03 00:00:00+00:00,10165,90,621,130
2024-04-04 00:00:00+00:00,9667,68,524,153
2024-04-05 00:00:00+00:00,9383,68,746,144
2024-04-06 00:00:00+00:00,9129,51,178,40
2024-04-07 00:00:00+00:00,9187,54,91,42
2024-04-08 00:00:00+00:00,9882,70,536,132
2024-04-09 00:00:00+00:00,9788,89,709,140
2024-04-10 00:00:00+00:00,10208,79,651,153
2024-04-11 00:00:00+00:00,10358,64,651,128
2024-04-12 00:00:00+00:00,10357,73,549,115
2024-04-13 00:00:00+00:00,9009,47,174,36
