referrer,views_total,views_unique
Google,1443,401
github.com,278,76
docs.flagger.app,261,40
fluxcd.io,248,175
Bing,38,15
DuckDuckGo,36,18
edgeservices.bing.com,34,1
statics.teams.cdn.office.net,14,11
weave.works,7,7
devopsian.net,6,3
