referrer,views_total,views_unique
Google,1997,532
github.com,377,163
docs.flagger.app,153,48
fluxcd.io,33,23
medium.com,29,11
weave.works,24,17
DuckDuckGo,17,10
mayankshah.dev,14,1
search.brave.com,12,2
cncf.io,10,8
