referrer,views_total,views_unique
Google,2180,477
docs.flagger.app,316,48
github.com,289,86
fluxcd.io,196,165
DuckDuckGo,122,18
Bing,24,8
statics.teams.cdn.office.net,23,10
docs.csnzoo.com,15,3
rmine.ftc.ru,13,2
medium.com,8,7
