time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-16 00:00:00+00:00,7357,97,312,97
2025-06-17 00:00:00+00:00,6768,61,188,84
2025-06-18 00:00:00+00:00,6635,69,232,76
2025-06-19 00:00:00+00:00,6177,57,190,81
2025-06-20 00:00:00+00:00,6026,53,141,64
2025-06-21 00:00:00+00:00,5664,43,37,23
2025-06-22 00:00:00+00:00,5690,41,69,30
2025-06-23 00:00:00+00:00,7009,69,229,79
2025-06-24 00:00:00+00:00,6721,77,313,83
2025-06-25 00:00:00+00:00,5790,58,271,91
2025-06-26 00:00:00+00:00,5704,56,291,73
2025-06-27 00:00:00+00:00,5703,55,232,75
2025-06-28 00:00:00+00:00,5386,49,75,24
2025-06-29 00:00:00+00:00,4989,52,43,29
