referrer,views_total,views_unique
Google,3008,579
github.com,381,128
docs.flagger.app,362,60
fluxcd.io,190,146
Bing,90,24
yandex.ru,18,3
cn.bing.com,17,7
statics.teams.cdn.office.net,16,10
DuckDuckGo,10,8
search.brave.com,10,5
