time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-07 00:00:00+00:00,19181,94,64,38
2024-01-08 00:00:00+00:00,19346,160,656,116
2024-01-09 00:00:00+00:00,19304,164,602,153
2024-01-10 00:00:00+00:00,19298,130,631,173
2024-01-11 00:00:00+00:00,19417,144,660,141
2024-01-12 00:00:00+00:00,19283,124,599,121
2024-01-13 00:00:00+00:00,18863,101,138,39
2024-01-14 00:00:00+00:00,18885,95,62,27
2024-01-15 00:00:00+00:00,19593,114,353,89
2024-01-16 00:00:00+00:00,19649,210,814,129
2024-01-17 00:00:00+00:00,20270,387,548,146
2024-01-18 00:00:00+00:00,20129,124,983,163
2024-01-19 00:00:00+00:00,19882,193,562,116
2024-01-20 00:00:00+00:00,17703,103,92,29
