referrer,views_total,views_unique
Google,792,244
docs.flagger.app,122,33
fluxcd.io,110,91
github.com,106,54
DuckDuckGo,11,7
Bing,10,10
gateway.zscalerthree.net,7,1
pkg.go.dev,5,1
collabnix.github.io,4,4
ya.ru,3,3
