time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-03 00:00:00+00:00,6788,95,194,72
2026-02-04 00:00:00+00:00,6993,104,256,79
2026-02-05 00:00:00+00:00,6812,122,163,68
2026-02-06 00:00:00+00:00,6749,91,162,68
2026-02-07 00:00:00+00:00,6112,68,39,26
2026-02-08 00:00:00+00:00,6270,63,36,28
2026-02-09 00:00:00+00:00,6902,139,198,76
2026-02-10 00:00:00+00:00,6695,106,188,75
2026-02-11 00:00:00+00:00,7037,97,346,87
2026-02-12 00:00:00+00:00,7979,127,179,62
2026-02-13 00:00:00+00:00,7399,130,87,48
2026-02-14 00:00:00+00:00,6083,61,43,27
2026-02-15 00:00:00+00:00,6131,58,94,32
2026-02-16 00:00:00+00:00,6699,86,140,53
