referrer,views_total,views_unique
Google,1421,454
fluxcd.io,157,119
docs.flagger.app,150,51
github.com,105,58
statics.teams.cdn.office.net,27,5
DuckDuckGo,21,13
Bing,16,13
yandex.ru,15,2
cioina.azurewebsites.net,15,1
jira.intapps.it,8,1
