referrer,views_total,views_unique
Google,2172,549
github.com,266,81
DuckDuckGo,252,20
fluxcd.io,172,124
docs.flagger.app,130,44
Bing,54,14
chatgpt.com,28,5
yandex.ru,25,12
search.brave.com,18,3
statics.teams.cdn.office.net,15,11
