time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-07 00:00:00+00:00,1894,42,557,121
2024-08-08 00:00:00+00:00,1931,35,499,107
2024-08-09 00:00:00+00:00,1899,36,404,104
2024-08-10 00:00:00+00:00,1860,33,201,31
2024-08-11 00:00:00+00:00,1817,29,84,39
2024-08-12 00:00:00+00:00,1974,43,468,91
2024-08-13 00:00:00+00:00,1913,42,671,145
2024-08-14 00:00:00+00:00,1830,36,943,136
2024-08-15 00:00:00+00:00,1841,27,318,117
2024-08-16 00:00:00+00:00,1751,36,248,89
2024-08-17 00:00:00+00:00,1671,28,106,26
2024-08-18 00:00:00+00:00,1684,27,133,33
2024-08-19 00:00:00+00:00,1799,34,239,103
2024-08-20 00:00:00+00:00,1794,37,380,116
