referrer,views_total,views_unique
Google,1444,446
github.com,191,63
fluxcd.io,167,119
docs.flagger.app,101,34
Bing,55,13
DuckDuckGo,32,13
t.co,21,14
sportshead.dev,10,1
pkg.go.dev,10,1
chatgpt.com,6,4
