referrer,views_total,views_unique
Google,1480,513
docs.flagger.app,164,45
fluxcd.io,155,119
github.com,108,64
Bing,21,15
yandex.ru,15,2
cioina.azurewebsites.net,15,1
DuckDuckGo,13,8
statics.teams.cdn.office.net,13,7
jira.intapps.it,8,1
