referrer,views_total,views_unique
Google,1527,509
github.com,643,180
docs.flagger.app,246,57
DuckDuckGo,61,14
Bing,38,11
jimmysong.io,30,1
fluxcd.io,19,14
ata.alibaba-inc.com,16,1
medium.com,14,6
cncf.io,13,9
