referrer,views_total,views_unique
Google,2309,501
docs.flagger.app,364,56
github.com,328,117
fluxcd.io,93,23
cncf.io,25,9
statics.teams.cdn.office.net,19,4
medium.com,18,11
landscape.cncf.io,14,8
Bing,14,6
weave.works,12,10
