referrer,views_total,views_unique
Google,2576,496
github.com,544,151
docs.flagger.app,230,61
deploy-preview-253--osm-docs.netlify.app,167,1
Bing,91,12
statics.teams.cdn.office.net,55,9
DuckDuckGo,33,10
fluxcd.io,30,17
weave.works,19,13
zozo.rickcloud.jp,17,2
