referrer,views_total,views_unique
Google,2337,457
docs.flagger.app,518,44
github.com,418,88
fluxcd.io,289,176
linkedin.com,169,102
com.linkedin.android,131,61
t.co,81,69
DuckDuckGo,44,13
Bing,36,17
statics.teams.cdn.office.net,21,12
