referrer,views_total,views_unique
Google,1173,426
fluxcd.io,196,133
docs.flagger.app,189,36
github.com,125,55
Bing,125,20
DuckDuckGo,41,17
medium.com,11,6
chatgpt.com,6,5
stefanprodan.com,5,2
linkerd.io,5,1
