time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-09 00:00:00+00:00,7577,205,79,49
2026-06-10 00:00:00+00:00,7558,199,64,52
2026-06-11 00:00:00+00:00,7878,224,103,49
2026-06-12 00:00:00+00:00,7001,149,120,59
2026-06-13 00:00:00+00:00,6273,124,71,50
2026-06-14 00:00:00+00:00,6097,164,50,31
2026-06-15 00:00:00+00:00,7452,166,46,37
2026-06-16 00:00:00+00:00,6995,144,73,42
2026-06-17 00:00:00+00:00,6986,201,150,61
2026-06-18 00:00:00+00:00,7281,146,156,66
2026-06-19 00:00:00+00:00,6992,162,194,69
2026-06-20 00:00:00+00:00,5950,105,47,30
2026-06-21 00:00:00+00:00,6084,117,49,25
2026-06-22 00:00:00+00:00,7366,186,140,67
