time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-29 00:00:00+00:00,25883,206,460,99
2022-07-30 00:00:00+00:00,24859,154,33,26
2022-07-31 00:00:00+00:00,24779,166,86,34
2022-08-01 00:00:00+00:00,25218,284,668,121
2022-08-02 00:00:00+00:00,26429,267,649,131
2022-08-03 00:00:00+00:00,26764,290,728,133
2022-08-04 00:00:00+00:00,27444,232,402,118
2022-08-05 00:00:00+00:00,27361,194,420,118
2022-08-06 00:00:00+00:00,27418,159,75,31
2022-08-07 00:00:00+00:00,27331,179,166,34
2022-08-08 00:00:00+00:00,27908,264,448,105
2022-08-09 00:00:00+00:00,27800,270,434,115
2022-08-10 00:00:00+00:00,27703,280,444,116
2022-08-11 00:00:00+00:00,26230,243,470,101
