time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-09 00:00:00+00:00,5756,71,280,83
2025-07-10 00:00:00+00:00,5840,57,238,82
2025-07-11 00:00:00+00:00,5646,64,265,67
2025-07-12 00:00:00+00:00,5607,44,37,18
2025-07-13 00:00:00+00:00,5600,46,48,25
2025-07-14 00:00:00+00:00,5892,68,224,83
2025-07-15 00:00:00+00:00,5879,65,258,83
2025-07-16 00:00:00+00:00,5707,74,232,92
2025-07-17 00:00:00+00:00,6985,67,230,79
2025-07-18 00:00:00+00:00,6328,75,116,72
2025-07-19 00:00:00+00:00,5553,50,33,24
2025-07-20 00:00:00+00:00,5861,164,27,25
2025-07-21 00:00:00+00:00,6149,70,149,70
2025-07-22 00:00:00+00:00,5612,75,202,72
