referrer,views_total,views_unique
Google,587,215
docs.flagger.app,243,43
github.com,164,69
fluxcd.io,144,104
statics.teams.cdn.office.net,19,10
git.nordicom.no,17,2
Bing,12,6
DuckDuckGo,7,3
search.brave.com,4,3
chatgpt.com,2,2
