time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-21 00:00:00+00:00,19111,103,517,122
2023-11-22 00:00:00+00:00,19083,115,592,135
2023-11-23 00:00:00+00:00,18932,106,712,114
2023-11-24 00:00:00+00:00,18992,111,551,72
2023-11-25 00:00:00+00:00,18528,62,189,40
2023-11-26 00:00:00+00:00,18538,53,57,36
2023-11-27 00:00:00+00:00,18794,241,757,122
2023-11-28 00:00:00+00:00,18661,90,853,143
2023-11-29 00:00:00+00:00,18765,94,967,135
2023-11-30 00:00:00+00:00,18983,109,759,125
2023-12-01 00:00:00+00:00,18607,82,483,108
2023-12-02 00:00:00+00:00,17964,86,75,27
2023-12-03 00:00:00+00:00,18036,86,102,27
2023-12-04 00:00:00+00:00,16791,112,549,141
