referrer,views_total,views_unique
Google,477,214
docs.flagger.app,210,39
github.com,192,70
fluxcd.io,114,83
DuckDuckGo,30,7
Bing,28,12
kagi.com,12,2
chatgpt.com,11,3
statics.teams.cdn.office.net,6,5
m.sogou.com,5,1
